"s_id","lastname","firstname","birthyear","sex","nationality","last_club","pb","results"
"4439447","DE PEUTER","Sam",2000,"M","BEL","Kempisch Swimming Team","55.70",False
"5375625","BASTIJNS","Jeroen",1994,"M","BEL","Belgium","55.70M",False
"4527107","VARANO","Enrico",1996,"M","BEL","Royal Brussels Poseidon","55.71",False
"4417740","VAN HECKE","Warre",2007,"M","BEL","Meetjesland-Gent Alliantie Zwemteam","55.71",False
"4804580","SLOCK","Pieter",1988,"M","BEL","Zwemclub ""de Dolfijnen"" Asse-T","55.72",False
"4074834","KALDI","Guillaume",1990,"M","BEL","Charleroi Helios Aqua Team","55.72",False
"4794142","HUYSMANS","Birger",1988,"M","BEL","Swimming Team Tienen","55.72",False
"4617125","ENGELS","Aaron",1999,"M","BEL","Swimming Team Waasland","55.72",False
"4307287","STEVENS","Dennis",1997,"M","BEL","Molse Zwemclub ""mozka""","55.73",False
"4933702","VANDENDORPE","Emile",2004,"M","BEL","Koninklijke Waregemse Zwemclub","55.73",False
"4620690","BAECKELMANS","Jarne",2000,"M","BEL","Koninklijke Racing Swimming Cl","55.73",False
"5102961","DEBOOSER","Thibaut",2004,"M","BEL","Koninklijke Kortrijkse Zwemkri","55.73",False
"5356780","DEVILLE","Manu",2008,"M","BEL","Perron","55.74",False
"4610097","VERDONCK","Dario",1996,"M","BEL","Zwemclub Brabo Antwerpen","55.75",False
"4356279","VANLEYNSEELE","Thomas",1999,"M","BEL","Zwemclub Brabo Antwerpen","55.75",False
"4995014","MARTI","Theo",2005,"M","BEL","Liege Natation","55.75",False
"4169375","DE GOEIJ","Christophe",1982,"M","BEL","Ecole De Natation Waremmienne","55.76",False
"4074362","VERMEIRE","Alexander",1991,"M","BEL","Meetjesland-Gent Alliantie Zwemteam","55.76",False
"4741105","MESTDAGH","Arne",2002,"M","BEL","Koninklijke Kortrijkse Zwemkri","55.76",False
"5065831","PILLET","Brecht",2004,"M","BEL","Zwemclub ""de Dolfijnen"" Asse-T","55.76",False
"5067691","CAUCHETEUX","Armand",2005,"M","BEL","Barracuda Club Saint-Ghislain","55.76",False
"5279019","ZEIMES","Elric",2007,"M","BEL","Ecole Seraing Natation","55.76",False
"4777269","LIPPENS","Rino",2000,"M","BEL","Swimming Team Waasland","55.77",False
"4882329","BEAUTHIER","Killian",2002,"M","BEL","Koninklijke Vilvoordse Zwemclu","55.77",False
"5287514","VAN TILBURG","Matthias",2009,"M","BEL","Zwemclub Geel","55.77",False
"4309155","VANDECRUYS","Bert",1981,"M","BEL","Zolderse Dolfijnen","55.78",False
"4804718","BOGAERTS","Yves",1990,"M","BEL","Zwemclub Brabo Antwerpen","55.78",False
"4805161","PLEYERS","Carl",1994,"M","BEL","Chaudfontaine Thermale Natatio","55.78",False
"5003993","PELLE","Luca-Alexandru",2009,"M","BEL","Belgium","55.78",False
"5352645","THILL","Hugo",2009,"M","BEL","Natation Club Athus","55.78",False
"4565937","ENGLEBERT","Antoine",2000,"M","BEL","Std","55.79",False
"4894194","DE MUYNCK","Robbe",2001,"M","BEL","Zwemclub Brabo Antwerpen","55.79",False
"5072291","OSSTYN","Jef",2007,"M","BEL","Royal Verviers Natation","55.79",False
"4139804","GANNE","Thomas",1993,"M","BEL","Zwemclub Beringen-Mijn","55.80",False
"4959498","ROELSTRAETE","Wout",2003,"M","BEL","Meetjesland-Gent Alliantie Zwemteam","55.80",False
"4999892","HALLEZ","Logan",2003,"M","BEL","Les Espadons Cominois","55.80",False
"5092531","VAN DEN EYNDE","Vik",2006,"M","BEL","Zwemclub Tremelo","55.80",False
"4304722","CHAVEPEYER","Kevin",1984,"M","BEL","Entente Des Nageurs Louvierois Natation","55.81",False
"4805402","VANDEN EEDE","Sylvester",1990,"M","BEL","Bruinvissen Diksmuide","55.81",False
"4306691","NIJS","Jeffrey",1996,"M","BEL","Koninklijke Kortrijkse Zwemkri","55.81",False
"4689856","INNES","Hadrien",2001,"M","BEL","Ecole De Natation Waremmienne","55.81",False
"4989741","VAN SPRENGEL","Brent",1998,"M","BEL","Kempisch Swimming Team","55.81",False
"4921103","CAMPS","Viktor",2003,"M","BEL","Tiense Regio United Swimming Team","55.81",False
"4303537","DUPAN","Ewald",1985,"M","BEL","Meetjesland-Gent Alliantie Zwemteam","55.82",False
"4134537","BAVAY","Fabian",1980,"M","BEL","Cercle Royal De Natation Arlonais","55.82",False
"4211574","HANNES","Rik",1992,"M","BEL","Zwemclub Geel","55.82",False
"4200239","CERULUS","Loic",1994,"M","BEL","Swimming Team Zennevallei","55.82",False
"4059731","VAN DYCKE","Bas",1992,"M","BEL","Koninklijke Brugse Zwem- & Red","55.82",False
"4942804","CLAEYS","Oscar",2004,"M","BEL","Meetjesland-Gent Alliantie Zwemteam","55.82",False
"4169982","MORELLE","Philippe",1956,"M","BEL","Belgium","55.83M",False
"4366400","COOLS","Hannes",1998,"M","BEL","Koninklijke Hasseltse Zwemvere","55.83",False
"4882384","VAN HOREN","Senne",2002,"M","BEL","Koninklijke Zwemclub Neptunus","55.83",False
"5081001","LEROY Mr","Cyprien",2006,"M","BEL","Les Espadons Cominois","55.83",False
"4074391","CABU","Alexy",1992,"M","BEL","Cercle De Natation Sportcity W","55.84",False
"4306526","MERLINO","Matteo",1998,"M","BEL","Les Espadons Cominois","55.84",False
"4946795","VERBIEST","Stijn",1977,"M","BEL","Westerlo Swimming Team","55.84M",False
"5081012","ANTUNES","Lucas",2004,"M","BEL","Koninklijke Vilvoordse Zwemclu","55.84",False
"4418161","VERDONCK","Brecht",2007,"M","BEL","Zwemclub Geel","55.84",False
"4354354","VAN DEN DURPEL","Matthieu",1997,"M","BEL","Swimming Team Waasland","55.85",False
"4406756","HENDRICKX","Dieter",2001,"M","BEL","Belgium","55.85",False
"4074350","DE TEMMERMAN","Wouter",1986,"M","BEL","First (Flanders Inter Regio Sw","55.86",False
"4304610","BARNSTIJN","Alexandre",1996,"M","BEL","Cercle Royal De Natation De Br","55.87",False
"4816439","GOETHALS","Vince",2009,"M","BEL","Swimming Team Waasland","55.87",False
"5126073","BOETS","Victor",2006,"M","BEL","Molse Zwemclub ""mozka""","55.88",False
"4804981","VANDEN EYNDE","Jan",1982,"M","BEL","De Beringse Tuimelaars","55.89",False
"4074857","HOLLEVOET","Jonas",1991,"M","BEL","Val De Mehaigne Natation Wanze","55.89",False
"4827952","CALLEWAERT","Matisse",2002,"M","BEL","Gold Swimming Team","55.89",False
"4200210","VAN DEN EYNDE","Mathias",1990,"M","BEL","Zwemclub Brabo Antwerpen","55.90",False
"4200216","CAMPENAERTS","Alfred",1997,"M","BEL","Zwemclub Brabo Antwerpen","55.90",False
"4780747","CLAES","Robin",2000,"M","BEL","Royal Verviers Natation","55.90",False
"4777813","DEFLOOR","Louis",1999,"M","BEL","Heistse Zwemclub Arduas","55.90",False
"5281082","SAMYN","Jitse",2008,"M","BEL","Koninklijke Brugse Zwem- & Red","55.90",False
"4989780","WEVERS","Daan",2003,"M","BEL","Koninklijke Racing Swimming Cl","55.90M",False
"5363549","LISSENS","Tuur",2010,"M","BEL","Leuven Aquatics","55.90",False
"4494360","TAVEIRNE","Wobbe",1998,"M","BEL","Zwemclub Brabo Antwerpen","55.91",False
"5031238","CRIEL","Alvaro Nesta",2004,"M","BEL","Swimming Team Aalter","55.91",False
"5473851","BEUNENS","Ilian",2009,"M","BEL","Ursus Zwemklub Zwevegem","55.91",False
"4763724","GOUBEIR","Niels",2001,"M","BEL","First (Flanders Inter Regio Sw","55.92",False
"4346901","BECKWEE","Emile",1998,"M","BEL","Zwemclub ""de Dolfijnen"" Asse-T","55.93",False
"5137542","EL GHAZILI","Tijani",2000,"M","BEL","Cercle Royal De Natation De Br","55.93",False
"4805408","PEETERS","Maarten",1991,"M","BEL","Zwemclub Tremelo","55.94",False
"4139923","JANON","Guillaume",1995,"M","BEL","Ecole Seraing Natation","55.94",False
"5181826","VANDORPE","Aaron",2000,"M","BEL","Ronse Swimming Club","55.94",False
"4972245","CHEVALIER","Benoit",2000,"M","BEL","Perron","55.95",False
"4804662","BLERVACQ","Yannick",1992,"M","BEL","Genker Zwemvereniging Neptunus","55.96",False
"4306626","MOORE","Matthias",1997,"M","BEL","Meetjesland-Gent Alliantie Zwemteam","55.96",False
"5263226","VAN DEN EEDE","Simon",2007,"M","BEL","Aquarius Zwemclub Lebbeke","55.96",False
"4805279","NOYELLE","Keven",1990,"M","BEL","Koninklijke Kortrijkse Zwemkri","55.97",False
"4805327","TERWAGNE","Nicolas",1991,"M","BEL","Namur Olympic Club","55.97",False
"4620674","ROETE","Ruben",1999,"M","BEL","Meetjesland-Gent Alliantie Zwemteam","55.97",False
"5012095","MONSIEUR","Quentin",2002,"M","BEL","Swimming Team Zennevallei","55.97",False
"4942767","COUNOY","Felix",2005,"M","BEL","Barracuda Club Saint-Ghislain","55.97",False
"4225690","HENNEN","Bernd",1982,"M","BEL","Ecole Saint-Vith Natation","55.98",False
"4804630","GOBERT","Yannick",1992,"M","BEL","First (Flanders Inter Regio Sw","55.98",False
"4363350","BROUWER","Matthijs",1999,"M","BEL","Brabant East Swimming Team","55.98",False
"5109202","HUBAUT","Theo",2004,"M","BEL","Mons Hainaut Natation","55.98",False
"5445034","SIMONS","Vic",2008,"M","BEL","Zwemclub De Kimpel Bilzen","55.98",False
"4074406","PIVA","Maxime",1988,"M","BEL","Nageurs Reunis Du Brabant Wallon","55.99",False
"4304515","CEUSTERS","Joni",1997,"M","BEL","Brabant East Swimming Team","55.99",False
"4308047","VLEMINX","Nick",1993,"M","BEL","Zwemclub Beringen-Mijn","55.99",False
"4812890","GIELEN","Yordi",2003,"M","BEL","Zwemvereniging De Meerkoet Bre","55.99",False
"5033392","THYS","Bjarne",2005,"M","BEL","Swimming Team Waasland","55.99",False
"5435654","PROVOOST","Dajo",2008,"M","BEL","Royal Ostend Swimming Club","55.99",False
"4095501","CLOSE","Jonathan",1984,"M","BEL","Royal Verviers Natation","56.00",False
"4804497","HANSE","Julien",1989,"M","BEL","Chaudfontaine Thermale Natatio","56.00",False
"4305379","DHAENE","Rob",1992,"M","BEL","Koninklijke Waregemse Zwemclub","56.00",False
"4816575","DE JONGE","Andres",2000,"M","BEL","Zwemclub Brabo Antwerpen","56.00",False
"4822290","HOLLANDERS","Ian",2003,"M","BEL","Shark","56.00",False
"4812896","JORIS","Luca",2003,"M","BEL","Zwemclub ""de Dolfijnen"" Asse-T","56.00",False
"5389179","BAHLOULA","Nael",2009,"M","BEL","Zwemclub Brabo Antwerpen","56.00",False
"5048939","PARLEVLIET","Zeno",2008,"M","BEL","Swimming Team Aalter","56.00",False
"4804919","DEBRUCHE","Gilles",1985,"M","BEL","Liege Mosan","56.01",False
"4804749","BOONS","Koen",1989,"M","BEL","Molse Zwemclub ""mozka""","56.01",False
"4750928","VOLCKAERT","Mirec",2001,"M","BEL","First (Flanders Inter Regio Sw","56.01",False
"4984900","CLIJSTERS","Jef",2004,"M","BEL","Leuven Aquatics","56.01",False
"4804366","BARTHOLOMEUS","Pieter",1984,"M","BEL","Meetjesland-Gent Alliantie Zwemteam","56.03",False
"4303694","VAN AUTENBOER","Wout",1979,"M","BEL","Kempisch Swimming Team","56.03",False
"4910869","MERCHIER","Hugo",2002,"M","BEL","Waterloo Natation","56.03",False
"4804286","ADRIAENSSENS","Koen",1976,"M","BEL","Zwemclub Brabo Antwerpen","56.04",False
"4804940","HONET","Vincent",1975,"M","BEL","Koninklijke Vilvoordse Zwemclu","56.04",False
"4305265","DEMEZ","Geoffrey",1978,"M","BEL","Royal Verviers Natation","56.04",False
"4491120","KEUPPENS","Thomas",2001,"M","BEL","Heistse Zwemclub Arduas","56.04",False
"5203181","VAN BELLE","Ruben",2007,"M","BEL","Meetjesland-Gent Alliantie Zwemteam","56.04",False
"5251385","CABO","Esteban",2007,"M","BEL","Entente Des Nageurs Louvierois Natation","56.04",False
"4303522","DEROOST","Christiaan",1983,"M","BEL","Zwemclub Tremelo","56.06",False
"4304937","DE BACKER","Bart",1984,"M","BEL","First (Flanders Inter Regio Sw","56.06",False
"4805287","MARIVOET","Niels",1992,"M","BEL","Zwemclub Lorelei Londerzeel","56.06",False
"4658428","DENGIS","Bastien",2002,"M","BEL","Liege Mosan","56.06",False
"5558662","BIHORAC","Hamza",2007,"M","BEL","Herstal Natation","56.06",False
"4039045","VANOPPEN","Bram",1987,"M","BEL","Koninklijke Hasseltse Zwemvere","56.07",False
"4349622","STEEMANS","Ivan",1998,"M","BEL","Zwemclub Brabo Antwerpen","56.07",False
"4012072","LECROART","Theo",2003,"M","BEL","Royal Dauphins Mouscronnois","56.07",False
"4922774","RAEMAEKERS","Louis",2003,"M","BEL","Aquarius Zwemclub Lebbeke","56.07",False
"4842512","SCHOETERS","Seppe",2000,"M","BEL","Zwemclub Geel","56.08",False
"5126874","BERTRAND","Adrien",2004,"M","BEL","Castor Club De Mons","56.08",False
"5150852","VAN GORP","Lowie",2006,"M","BEL","Koninklijke Racing Swimming Cl","56.08",False
"4805128","SLOOTMANS","Tom",1990,"M","BEL","Zwemclub Brabo Antwerpen","56.09",False
"4334618","VAN ERUM","Arne",1996,"M","BEL","Meetjesland-Gent Alliantie Zwemteam","56.09",False
"4748257","DEFRAINE","Quentin",2001,"M","BEL","Ecole Seraing Natation","56.09",False
"4805290","SVANIAS","Yorgos-Istvan",1989,"M","BEL","Longchamp Swimming Club Uccle","56.10",False
"4804535","CARRAGGI","Nicolas",1991,"M","BEL","Swimming Club Wauterbos Rode","56.10",False
"4200145","DEBASTE","Lennert",1992,"M","BEL","Swimming Club Strombeek-Grimbe","56.10",False
"4308485","AERTS","Ilie",1997,"M","BEL","Molse Zwemclub ""mozka""","56.10",False
"4753466","GONCALVES","Joshua",1998,"M","BEL","Belgium","56.10",False
"4924113","DEMAIFFE","Valentin",2001,"M","BEL","Braine-L'Alleud Waterloo Swimming Team","56.10",False
"4804359","VERWEIRDER","Michael",1987,"M","BEL","Koninklijke Kortrijkse Zwemkri","56.11",False
"4805111","CAMPENAERTS","Victor",1991,"M","BEL","Zwemclub Brabo Antwerpen","56.11",False
"4812912","DENEIR","Niels",2003,"M","BEL","Gold Swimming Team","56.11",False
"4924728","LARIDON","Rune",2002,"M","BEL","Bruinvissen Diksmuide","56.11",False
"5204005","LECOCQ","Justin",2008,"M","BEL","Ecole Seraing Natation","56.11",False
"4139938","MAVROUDIS","Ioannis",1992,"M","BEL","Herstal Natation","56.12",False
"4200087","JACOBS","Tim",1994,"M","BEL","Zwemclub Brabo Antwerpen","56.12",False
"4929106","LABYE","Romain",2005,"M","BEL","Liege Mosan","56.12",False
"4307498","VAN CAUTEREN","Jens",1993,"M","BEL","Koninklijke Racing Swimming Cl","56.13",False
"4621040","VAN DEN BOSSCHE","Yann",2001,"M","BEL","Club De Natation Bastogne","56.13",False
"5018043","DESIMPELAERE","Miguel",2004,"M","BEL","Gold Swimming Team","56.13",False
"5210562","VANDYCKE","Lucas",2007,"M","BEL","Royal Ostend Swimming Club","56.13",False
"5369824","VAN DE GENDER","Wout",2008,"M","BEL","Swimming Team Waasland","56.13",False
"4295826","CLAERHOUDT","Rafael",1992,"M","BEL","Arvicola Zwemclub Kalmthout","56.14",False
"4309099","VAN DEN BERGE","Willem",1993,"M","BEL","First (Flanders Inter Regio Sw","56.14",False
"4139747","SEVENS","Michiel",1995,"M","BEL","Peltse Zwemclub","56.14",False
"4302718","HERMAN","Lukas",1995,"M","BEL","Brabant East Swimming Team","56.14",False
"4308617","DE DONDER","Sven",1994,"M","BEL","Swimming Club Strombeek-Grimbe","56.14",False
"4399828","LUCASSEN","Loic",1999,"M","BEL","Nautic Club Herve","56.14",False
"4688836","PARMENTIER","Maxim",2000,"M","BEL","Zwemclub Brabo Antwerpen","56.14",False
"4858934","VANDECASTEELE","Matis",2003,"M","BEL","Gold Swimming Team","56.14",False
"4929111","SOGOMONIAN","Eric",2003,"M","BEL","Liege Mosan","56.14",False
"4074382","BEDERT","Simon",1987,"M","BEL","Meetjesland-Gent Alliantie Zwemteam","56.15",False
"4074841","CAENEPEEL","Tim",1988,"M","BEL","Genker Zwemvereniging Neptunus","56.15",False
"4804565","PIENS","Tim",1988,"M","BEL","Flanders Coast Swimmingteam","56.15",False
"4068860","VANKERKHOVEN","Olivier",1989,"M","BEL","Cercle De Natation Sportcity W","56.15",False
"4742547","VAN LIEFFERINGE","Alexandre",1996,"M","BEL","Royal Brussels Poseidon","56.15",False
"4272359","DE VLEESCHOUWER","Thomas",1992,"M","BEL","Zwemvereniging Lier","56.15",False
"5173064","ROOBAERT","Jurre",2006,"M","BEL","Koninklijke Vilvoordse Zwemclu","56.15",False
"4303527","DEWREE","Eric",1970,"M","BEL","Swimming Team Tienen","56.16",False
"4308478","VAN LANGENHOVE","Simon",1991,"M","BEL","Aquarius Zwemclub Lebbeke","56.16",False
"4353452","DE BLOCK","Killian",1998,"M","BEL","Leuven Aquatics","56.16",False
"4839530","VANLAER","Mathijs",2006,"M","BEL","Tiense Regio United Swimming Team","56.16",False
"5001424","WOUTERS","Jordi",2005,"M","BEL","Shark","56.16",False
"5000751","LEMAN","Arnaud",2002,"M","BEL","Orca Natation Soignies","56.17",False
"4913571","JORIS","Dante",2003,"M","BEL","Zwemclub ""de Dolfijnen"" Asse-T","56.17",False
"4610119","DEKIMPE","Bregt",2001,"M","BEL","Tiense Regio United Swimming Team","56.17",False
"4846011","MARIN","Benjamin",2000,"M","BEL","Royal Dauphins Mouscronnois","56.18",False
"4984905","VANDERHULST","Tobe",2003,"M","BEL","Tiense Regio United Swimming Team","56.18",False
"4318846","MEYER de","Angelo",1992,"M","BEL","Belgium","56.19",False
"4638734","VERSTRAETE","Jaron",2001,"M","BEL","Bruinvissen Diksmuide","56.19",False
"4989603","HEYMANS","Quinten",2003,"M","BEL","Swimming Team Zennevallei","56.19",False
"5120453","PENNEMAN","Arne",2004,"M","BEL","Groot Beverse Zwemclub","56.19",False
"4804846","PAREYN","Pamphiel",1991,"M","BEL","Koninklijke Kortrijkse Zwemkri","56.20",False
"4139837","COLOGNESI","Victor",1993,"M","BEL","Blocry, Ottignies Et Univ.L.L.","56.20",False
"4000642","VAN DEN NOORTGATE","Tomas",2000,"M","BEL","Belgium","56.20",False
"4805273","D'HONDT","Kevin",1990,"M","BEL","Izegemse Krekel Zwemmers","56.21",False
"4139957","DECROIX","Nathan",1996,"M","BEL","Namur Olympic Club","56.21",False
"4308606","DE BIE","Lorenzo",1998,"M","BEL","Meetjesland-Gent Alliantie Zwemteam","56.21",False
"4437307","VINCKE","Toon",2000,"M","BEL","Zwemclub ""de Dolfijnen"" Asse-T","56.21",False
"5179513","HAEGEMAN","Yoran",2006,"M","BEL","First (Flanders Inter Regio Sw","56.21",False
"4805075","BES","Hannes",1990,"M","BEL","Arvicola Zwemclub Kalmthout","56.22",False
"4913568","GILLIS","Xander",2004,"M","BEL","Zwemclub Kapelle-O/D-Bos","56.22",False
"4927404","MATTHIJS","Laurenz",2004,"M","BEL","Swimming Club Zaventem","56.22",False
"4074817","MATTINA","Francois",1989,"M","BEL","Liege Mosan","56.23",False
"4012104","CLAESEN","Tijs",2002,"M","BEL","Zwemclub De Kimpel Bilzen","56.23",False
"4984902","DEKIMPE","Dries",2004,"M","BEL","Tiense Regio United Swimming Team","56.23",False
"4074692","PAREYNS","Maarten",1988,"M","BEL","Zwemclub Tremelo","56.24",False
"4804387","TIMMERMANS","Matias",1988,"M","BEL","Shark","56.24",False
"4185173","DECOCK","Lucas",1991,"M","BEL","Koninklijke Kortrijkse Zwemkri","56.24",False
"4729485","LEMAIRE","Arne",1999,"M","BEL","AART-Lorelei-Zwemvereniging","56.24",False
"4439686","VAN DEN BROECK","Brent",2000,"M","BEL","Zwemclub Tremelo","56.25",False
"4788718","HOLLEVOET","Robbe",2002,"M","BEL","Temse Schelde Zwemmers","56.25",False
"5200816","JONCKHEERE","Emile",2007,"M","BEL","Zwemclub De Dolfijnen Middelke","56.25",False
"5356230","VERBEELEN","Luca",2008,"M","BEL","Longchamp Swimming Club Uccle","56.25",False
"4804816","SABBE","Steven",1991,"M","BEL","Ursus Zwemklub Zwevegem","56.26",False
"4307675","VAN MERHAEGHE","Tim",1994,"M","BEL","Oudenaardse Zwemclub","56.26",False
"4200101","CRIKEMANS","Tobias",1996,"M","BEL","Groot Beverse Zwemclub","56.26",False
"4305953","ISTAS","Egon",1996,"M","BEL","Zwemclub Tremelo","56.26",False
"4617124","SONNAERT","Lars",1999,"M","BEL","Swimming Team Waasland","56.26",False
"4309061","TILMAN","Martin",1998,"M","BEL","Tiense Zwemmers","56.26",False
"4804873","DE CRAEMER","Jeroen",1988,"M","BEL","Zwemclub Tieltse Zeeduivels","56.27",False
"4804412","VAN DEYNSE","David",1989,"M","BEL","Be Optimal In Action @ Sport","56.27",False
"4098766","DEJAIVE","Laurent",1986,"M","BEL","Ecole Seraing Natation","56.28",False
"4139875","NEEFS","Geoffrey",1992,"M","BEL","Cercle Royal De Natation De Br","56.28",False
"5336510","DEFOIN","Steven",1996,"M","BEL","Sint-Truidense Zwemclub","56.28",False
"4954148","SUTERA","Livio",2005,"M","BEL","Barracuda Club Saint-Ghislain","56.28",False
"4804346","CAENEPEEL","David",1986,"M","BEL","Genker Zwemvereniging Neptunus","56.29",False
"4303664","SERURIER","Matthieu",1981,"M","BEL","Ecole De Natation Waremmienne","56.29",False
"4293652","ZUNDERT van","Marijn",1994,"M","BEL","Zwemclub Brabo Antwerpen","56.29",False
"4725870","AMBROES","Benjamin",1998,"M","BEL","Royal Brussels Poseidon","56.29",False
"5447964","PINTO COECHO","Chesz",2004,"M","BEL","Belgium","56.29",False
"5349885","EECKHOUT","Sieben",2006,"M","BEL","Bruinvissen Diksmuide","56.29",False
"4804321","DEVAUX","Charles-Hubert",1987,"M","BEL","Cercle Royal De Natation De To","56.30",False
"4491285","HUYGH","Elias",2000,"M","BEL","Swimming Team Zennevallei","56.30",False
"5126778","DESMET","Leendert",2006,"M","BEL","Torhoutse Zwemklub Thor","56.30",False
"4805317","MERCY","Alain",1990,"M","BEL","Nautic Club Herve","56.31",False
"5139107","WARNON","Kervens",2004,"M","BEL","Swimming Club Zaventem","56.31",False
"5279325","SEEUWS","Lander",2006,"M","BEL","Zwemclub De Kikkertjes Ninove","56.31",False
"4804656","DENS","Joachim",1990,"M","BEL","Geelse Sportvereniging Zwemmen","56.32",False
"4308519","BEECKMAN","Gert-jan",1991,"M","BEL","Swimming Club Wauterbos Rode","56.32",False
"5096418","VAN HOOF","Daan",2005,"M","BEL","Leuven Aquatics","56.32",False
"4170690","VANHOUTTEGHEM","Dikenson",1989,"M","BEL","Koninklijke Kortrijkse Zwemkri","56.33",False
"4307003","ROBEYNS","Davy",1990,"M","BEL","Lokerse Zwemvereniging","56.33",False
"4305093","DE SCHUTTER","Hannes",1998,"M","BEL","Shark","56.33",False
"4754000","BOONEN","Fabian",2001,"M","BEL","Zwemclub Brabo Antwerpen","56.33",False
"5167329","AUGUSTIJNS","Sam",2007,"M","BEL","Nijlense Zwemclub","56.33",False
"5211683","SZEWKO","Artur",2008,"M","BEL","Zwemclub Brabo Antwerpen","56.33",False
"4185211","TUTS","Geert",1977,"M","BEL","Zwemclub ZIOS Liedekerke","56.34",False
"4189437","LAHAYE","Christophe",1981,"M","BEL","Val De Mehaigne Natation Wanze","56.34",False
"4804421","DEWILDE","Sven",1988,"M","BEL","Koninklijke Aarschotse Zwemclub Schoonhoven","56.34",False
"4074818","MEUNIER","Bertrand",1991,"M","BEL","Cercle Royal De Natation De Huy","56.34",False
"4074320","MARTENS","Jan",1988,"M","BEL","First (Flanders Inter Regio Sw","56.35",False
"4200021","MICHELS","Laurens",1995,"M","BEL","Zoro","56.35",False
"4307174","SEUNTIENS","Hans",1984,"M","BEL","Kempisch Swimming Team","56.35",False
"4954141","KENIS","Joren",2004,"M","BEL","Zwemclub Geel","56.35",False
"4074940","BREDA","Andreas",1989,"M","BEL","Ursus Zwemklub Zwevegem","56.36",False
"5251255","HAEST","Jelle",2001,"M","BEL","Arendonkse Zwemvereniging","56.36",False
"4804932","LANKERS","Joris",1984,"M","BEL","Shark","56.38",False
"4804566","UYTTERSPROT","Bryan",1992,"M","BEL","Flanders Coast Swimmingteam","56.38",False
"5062837","DE COOMAN","Francois-Clement",2004,"M","BEL","Cercle Royal De Natation Arlonais","56.38",False
"4826079","LECLERCQ","Justin",2004,"M","BEL","Charleroi Helios Aqua Team","56.38",False
"4632422","PEETERS","Jeff",1992,"M","BEL","Barracuda Club Saint-Ghislain","56.39",False
"4805160","MISSAIR","Loic",1993,"M","BEL","Chaudfontaine Thermale Natatio","56.39",False
"4437284","VASTMANS","Wout",1999,"M","BEL","Zwemvereniging De Meerkoet Bre","56.39",False
"4303544","FRIANT","Kevin",1985,"M","BEL","Swimming Club Strombeek-Grimbe","56.40",False
"4262633","DUBUFFET","Robin",1996,"M","BEL","Flipper Natation Club Saint-Ge","56.40",False
"4922561","MEDLAND","Dirk",1969,"M","BEL","Genker Zwemvereniging Neptunus","56.40M",False
"4779065","DE BLEECKER","Thomas",2001,"M","BEL","Zwemclub Lorelei Londerzeel","56.40",False
"4737921","THIJS","Lucas",2000,"M","BEL","Zwemclub Geel","56.40",False
"5253939","LOOS","Hannes",2006,"M","BEL","Arvicola Zwemclub Kalmthout","56.40",False
"5112667","VAN DEN BOSSCHE","Stan",2007,"M","BEL","Zwemclub Brabo Antwerpen","56.40",False
"4134545","SERVAIS","Cyril",1991,"M","BEL","Liege Mosan","56.41",False
"4437293","DE WULF","Lars",1997,"M","BEL","Swimming Club Strombeek-Grimbe","56.41",False
"4306948","RANALLO","Vincent",1997,"M","BEL","Koninklijke Landense Sportvereniging Zwemmen","56.41",False
"4427718","LOGGHE","Nicolas",2000,"M","BEL","Gold Swimming Team","56.41",False
"5009534","VAN LOOVEREN","Alvar",2003,"M","BEL","Zwemclub Brabo Antwerpen","56.41",False
"5281044","NIJSKENS","Karel",2007,"M","BEL","Zwemclub Brabo Antwerpen","56.41",False
"4805406","BIESMANS","Nils",1991,"M","BEL","Zwemclub Tremelo","56.42",False
"4296012","GROSDENT","Thomas",1992,"M","BEL","Cercle De Natation Sportcity W","56.42",False
"4397980","BELSACK","Thomas",1995,"M","BEL","Club Marsouins Ath","56.42",False
"4905580","AWOUTERS","Pieter",2002,"M","BEL","Genker Zwemvereniging Neptunus","56.42",False
"4046724","RYCKEMAN","Brian",1984,"M","BEL","Koninklijke Brugse Zwem- & Red","56.43",False
"4989531","DE CONINCK","Lukas",2000,"M","BEL","Zoro","56.43",False
"4894187","MESKENS","Tom",2002,"M","BEL","Swimming Club Wauterbos Rode","56.43",False
"4828066","LIECKENS","Nolan",2003,"M","BEL","Nijlense Zwemclub","56.43",False
"4804592","VANALDERWELT","Clement",1991,"M","BEL","Royal Dauphins Mouscronnois","56.44",False
"4074512","MARIEN","Philippe",1991,"M","BEL","Shark","56.44",False
"4733315","DECERF","Thomas",1997,"M","BEL","Royal Verviers Natation","56.44",False
"4989605","HOLLEVOET","Quinten",2004,"M","BEL","Temse Schelde Zwemmers","56.44",False
"5167330","FLORUS","Berne",2005,"M","BEL","Shark","56.44",False
"4804926","DRIESEN","Ruben",1985,"M","BEL","Peltse Zwemclub","56.45",False
"4225683","WINDELS","Tom",1988,"M","BEL","Deerlijkse Zwemvereniging","56.45",False
"4295907","DE JONGHE","Arno",1996,"M","BEL","Zwemclub Brabo Antwerpen","56.45",False
"5082418","LUBANSU","N'Landu",2003,"M","BEL","Longchamp Swimming Club Uccle","56.45",False
"5139131","SIAS","Simone",2005,"M","BEL","Perron","56.45",False
"4320466","MAKBOULIAN","Tyron",2008,"M","BEL","Swimming Team Waasland","56.45",False
